company_id,linkedin_url,first_name,last_name
2c3be8fc-b593-42f6-880d-22a7ae622de3,,2010-03-11,
a87f42c4-f2b8-4775-b7bf-2265c0ccf766,,,
ec9d5e26-d702-47c4-9587-3466b250d692,,,
43128d16-88bc-449a-8b59-49c4180080bc,,,
afe330ee-85e7-404e-a377-040e38e586c7,,,
bc82f5f3-caaf-4196-a0dd-93c1b0a220a3,,,
4258a3c3-d8e4-4d8f-9284-ec5e67bd65f9,,,
86d6958e-3520-490d-b242-3b3824d31ab1,,,
f2cbb386-0be9-4aeb-b3bc-3f491aa5c35a,,,
e90211f0-1bfc-44cd-baa6-e82bb7a3b623,,,
f7c30769-7ec0-477f-a854-e7a575fd6834,,,
ac976775-e618-4d60-af50-7ba24c2c266f,,,
02a8bb1f-ec70-42d0-97f9-74a4075c4dbe,,,
24fc68c0-2cc8-4291-a3dd-f172695f8b35,https://www.linkedin.com/company/dotdotmesh,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
4a5cf74c-428e-47c2-b875-f05ac2e4bb4d,,,
4248a57c-445b-43ac-bc55-b0cacafeda9c,,,
0fbe7251-3410-4a8b-a881-5388d4de2c70,,,
41731162-5c82-4d22-93ec-f55a0012f1cc,,2015-03-04,
c3b0ade3-9f54-4d1c-b777-fcacc42792ac,,,
5e129847-c1b5-41c7-aad8-1e4555bc6af8,,2013-11-04,
268a5705-7a9d-4f24-b741-309ff980cf57,,,
26b41deb-deef-4351-a78a-4797e3c37154,,,
2f375012-c222-4258-a640-f4120c1ecbb8,,,
226baa68-ffab-4b61-9a33-4d8ecf8869b7,,,
eef13284-ddf0-483e-960e-f2bec82003a0,,,
71af0864-c332-4a16-8c4b-da0e555df0cf,,,
22248621-f4db-4d67-9748-0382960f34bf,,,
ddd3a68a-8088-48a6-986c-d1fa0fdbccb7,,,
6f8110fe-67f1-4445-a30b-a4bb614bc64e,,,
10ed742a-e310-4893-9701-7d4e35f195ea,"""3, Rue Georges Auric",,
92ab201c-717a-4893-86d7-3979d9b6a098,,,
d8fd73fe-2826-4bf7-9d23-f21313785c1c,,,
330b66b5-4568-45ac-8702-5612912156fd,,,
2cea4422-f450-4197-9c6d-7f88a4488c1e,,,
a8f630a2-4728-4613-a896-2ccd8e8dcfe6,,,
77675789-a24c-497d-8a97-8a269ce09e3f,,,
c7f0ec80-740d-4a2c-a5ef-3964935ab6f3,,2014-03-24,
34e579db-d3a9-479e-91b9-021822dfb85e,,,
dad9b5e3-83bf-486f-b1a5-5caa54fd82ec,,,
8e1952b1-d047-4216-976e-185901b18c19,,,
f277818b-db9c-4e5c-b703-e726a4792e81,,,
17f4cf6a-d4e9-4e6d-afc9-5e27d8cfbcde,,,
a7c8c028-4fca-4af3-8adc-d4c3e086ca82,,,
0b07a059-a13b-4c9d-8994-b92bb6fd0ab9,,,
3dd6ac95-bf72-4755-aeac-3359349b4273,Orsay,Non,disponible
67ae97da-7fd9-4202-afc7-9f08a7f1447c,,,
6407fdc0-9f6e-47cc-bb7e-40b6f45e7c2c,,Non,disponible
f57c8ddb-86d4-4be5-861a-6c643b1c3d66,,,
81b563cf-aae3-4cc8-8316-59abf2bf8ec1,https://www.linkedin.com/in/muniahalabi/,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
680fdaa2-f247-4650-9ff0-648c19038196,,,
7784b2a0-812e-467e-b6cf-422808eefaa4,,,
8485c68d-c58a-45b6-af77-af4042559f3a,,,
f1add8df-7761-44ee-bbb0-b93c8919179e,,,
cc9dc2e9-58cc-4502-93af-b9de0aab8fcf,,,
79cdcc8f-9fdf-4815-8881-c66a7dd81189,,,
358a0059-11f0-4fdc-bbcf-39e52d518a42,,,
25da4a7b-ea82-4880-a1c0-13becbc202e9,,,
bb3704b8-5a91-470d-8850-e5ae050cd4f4,,,
f12a0e8f-2195-4da9-b57d-5a94c87e1411,,2010-07-07,
01f937f0-4df9-4597-853d-e4e31d614610,,,
34c111ae-53ca-43cf-be4e-223c50fb6254,,,
7e1c3460-00c5-4baf-ba9c-d84ecfd867f4,,,
547dc45d-eae9-4bca-af62-cc2dd526eeb9,https://www.linkedin.com/company/y-brush/posts/?feedView=all&viewAsMember=true,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
ebb88dc2-85a3-44cd-8721-c1b15eceafc2,,,
c591c538-ecc6-4444-8bc9-4cc3309892bc,,Non,disponible
57c55433-03ed-4bef-822b-2e951912dd7e,,,
b397fd4b-c59f-4892-b157-a7858d7fe0b4,,,
53b67819-50e4-4af6-9415-b87dd5d9ae54,,Non,disponible
9c3785e4-4932-4712-b546-d5f5bb441f24,,,
ce2873d6-5f24-454f-a5da-c3659ddec308,,,
8daf5a67-e425-4422-8e57-05683f90affc,,Non,disponible
0eee3124-7430-4003-84ac-8dc4dbe09f6b,https://www.facebook.com/p/Lili-for-Life-100064154137913/,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
29595839-78b4-4f69-9630-c80d8699fa72,,,
5f356d62-8a75-4ed4-8977-dc0803689d48,,,
37cdc282-481f-4ac5-9601-f40322a37a12,,,
11b9bb29-afe9-4ce2-a63e-17d25a206362,,,
a21381b9-18ad-49a8-974f-ad9438f86efd,,,
caf6bba4-c4eb-4075-9fa9-4ea11b59e72c,,,
2090a461-ae89-4e8a-b14b-dbda4bb50fe5,,,
3f14ea54-9ea2-4a1c-917f-3b8a8de18e13,"""16 rue de condé",,
d57b94af-e0be-4e3f-aabd-b77accdbcec8,,,
0f20f283-a637-4e08-b8dc-f63e1dccca77,,,
5e56bce4-12a1-4ee3-bf10-3dab935f56c3,,,
30dc0b6a-b052-47b3-aba5-5e803eab5bc5,,,
dd63d846-8fdd-45fb-aaef-b916cd27d22d,,,
57a472a7-09cb-4f9d-adf2-f8dc93b50a16,,,
7a279ba2-f5d6-41f9-9553-7f7edff4ef14,,,
1bf7a135-f20a-4005-949a-f26dd8aa871d,,,
551b2fc5-56ed-410d-b073-5c95bdc81a32,,2016-10-19,
448dfefe-463d-4e07-94ce-dfaf47fd75e9,,,
eff2883b-6a53-41a2-94d0-a5f877cf7b40,,,
db786ebf-4da5-465c-952d-e7c615b737eb,,,
b20a8cc9-599f-47ec-86cc-990652b58b6f,,,
99bc88e4-6e7b-4b41-a45b-1a4bf8db26b9,,,
02bd5db0-9936-4032-b74a-c021030f532d,,,
9f8181d7-02a4-49d2-b99e-71231f095fd6,,,
e6a217b8-5da7-496f-834c-bdea0e2e7e65,,,
dd7bf3cb-f00a-42a0-b7b4-74f5d293801f,"""33, rue Jean Jaurès",,
c2ab3f75-18c1-4ad7-a569-4928145c73f5,,,
8f81e973-29f5-43a8-a1b8-40a1e72908d6,,,
1323ffa6-7260-489d-b1c5-654f48bf122d,,,
74d920d4-72af-4a24-8b41-d16ff01778cd,,Non,disponible
c1d5a79b-ecbc-4a1b-a6f0-d8f652d3b150,,,
a0fde0eb-4c81-4b6c-a090-e355dafd146a,,,
abf4ef3a-9303-41c2-b7de-e1f69eeb625a,,,
a4c8d73b-55c0-4bf7-99ff-870169ac3dd6,,,
6e79b6d9-860b-4681-8aaa-4e1b590521b8,,,
7f11e856-cd8a-473e-98f9-de61f33a1379,,,
5f029d9a-9731-4097-9ee7-d3cdaf12d1c7,,,
2d739a57-7ce7-46ad-9c86-4ca86877192b,,2016-03-01,
313f1baa-cc13-4e00-bbc8-8d62dcf1c017,,,
df47649d-696b-4e93-90ca-36231404213d,,,
2b7769fc-d73d-4b9a-8837-1f83bde267ef,,,
43b7e144-ca8f-4ba9-8553-86829bad6611,,,
4c3b09ec-d496-4cfa-aeed-bec76b442331,,Non,disponible
ba1850b0-2740-4023-9c01-8289edd009ab,,,
f38ee040-c13a-44cd-afa8-2264543880a0,,,
6bad0685-e957-4641-8d59-6c674519aeab,,,
d7bf7660-8154-4b71-86ad-dd32cafd4ced,,,
0cb03c49-94c9-42a0-88eb-ba7fe47c4737,,,
7ca5e65d-da06-4a82-b236-d2e9e964ca07,,,
90650498-2f81-45d3-bdd6-a56c43532745,"""90, avenue Léon Blum",,
58295b9b-b55b-469f-90a4-41535b1662b3,,,
ef96a388-28b8-4ad8-8a39-15e4ae221778,,,
384dd018-490a-43b9-9b51-7f09858f847d,,,
814ba7e9-dd2d-4f32-a57f-7a80e79097b2,,,
927b84bc-770a-4e48-9493-e8ce78eef0eb,,,
86ce132b-b30d-4df5-abbb-1428bbda3539,,,
d1020686-3784-46fc-8c1d-ac7b93e578ef,,,
8ee87ee3-6fc2-4549-8b8f-58022da6bd9a,,,
e15f16de-a735-4416-84b7-143f42bd7edb,,2007-03-16,
bea0ef0c-5cf2-4ac1-b644-6f0a400bddad,,,
66ac21ee-f843-4d7a-b00d-60e1c9cc5249,,,
96587da8-a7f2-49f3-aad0-175fe9a02a5e,,,
fda0a127-1576-406a-b5bf-cf287aaa421d,,,
01395ca1-b233-4c32-956b-a64009867122,,Non,disponible
eca5c5e2-5c76-4676-aa35-e4689eca1633,,,
5aeb8a87-8480-49ea-8e88-d34f69027982,,,
5f0c18d5-4ac7-4390-af03-f71398ae3605,,,
afeca3d5-aa22-4b64-897a-be3bd7419eda,,,
900d5baf-708b-4849-b419-a87b52eb0cb8,,,
13e35d54-970f-4a8e-96eb-e4b7f40b425d,,,
0183023d-da97-4ced-b364-6555d8c63ae5,,,
a7620ca7-603c-4791-8b2e-64fd4a7c36eb,,,
e182f885-40a5-4bb4-89dc-6a886081bb7a,,,
6b190acd-de16-4f1b-bffe-0630381bc8fa,,,
479014ca-6f58-4459-aef0-5dcca60b75bd,,,
98893583-571c-4df1-adbc-050130fee7fe,,,
c15c106a-3846-4006-af98-bc55f711f3fb,,,
5f10bc96-e69d-4d75-9153-4005b7b8f998,"""340 Rue Aristide Berges",,
9ec06310-342e-4e50-af2f-90c62f66b63c,,,
02f15038-6579-4ff3-ae1c-19575919c70f,,,
1c9b6982-ab61-4496-8336-dc7cb477f17b,,,
b99a4d00-63a5-4f11-81db-371b8eb024b3,https://www.linkedin.com/company/orioma,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
ea013301-f5cc-4445-8abe-1f68d90a3087,,,
8fc844f6-5d9a-4bb4-bd13-401f5a73f14b,,,
404bc53c-f06a-40a9-88db-ba37af8d338b,,,
4db955ce-a854-4506-81fc-bf806ac51540,,,
22e1ad88-d181-4815-8016-06337d13464c,,,
00369427-71e4-4a92-89e5-4aa5e2393578,,,
db7aa584-aaa4-44e5-96af-fe9f38c6f220,,,
b6b1a763-d644-468a-a4ed-438338f0d04e,"""Zone Mayencin II",,
773b953d-b810-4be7-899a-da30c8ecb760,,,
2adf4d57-aad0-42b0-8a47-70e6d938726a,,,
2b1b8c3c-786e-4eeb-8228-922c43451ea2,,,
8f5c6a55-6791-4ab4-a8cc-0dc60ab7c818,,,
5c06148b-a611-455c-a07d-62556f3a7693,,,
579c8958-9826-4ae0-a4e9-164037177078,,,
1078ef8f-b5b5-4035-9184-d7c9c00eb4fd,,,
f2206338-b4d4-4826-ad7d-2d54594f96fc,,Non,disponible
7e1ca4fd-b3f9-40ce-86fb-29a13c0bab88,,,
7d223622-034f-4e4b-bb29-2a4d61936f84,,,
92198026-c953-422e-a0d0-7eaf06804452,,,
4a3b741e-c60a-4a29-bd7d-aac5707d8274,,,
69331ba7-6821-4033-8969-9ddfd67cf298,,,
52b0cca4-0ee8-4ead-9c73-3b8fee814922,,,
40d023e2-7f20-42f6-b95d-b45fedf00a32,,,
6b9dc38e-6ecd-4661-a4fb-4a3738a9ecdd,,,
dd4f6ad4-913a-4ec5-885a-a1ef2620586b,,,
5c14c877-ad52-4299-833a-cc36e056779b,,,
331ccdda-ab68-4ea6-bb42-094e8d8922ba,,,
26e97dcf-1918-4867-b19a-7e09c207b30a,,,
4ad44442-a1c6-4f0d-a137-1d506316b470,,,
4e6582e5-5d53-4900-aad4-d36b61948fdb,,,
18da79ed-0956-403b-a453-84316f03cbb7,,,
fdf09955-dd6d-41d2-8453-1450c449c07d,,,
8a44f7bd-3786-46e1-934e-11287b479861,,,
a76c31cf-4425-4a58-9468-80bcd6fd792a,,1993-11-01,
4c7cd1e9-3f27-44cb-96bd-8fb19c8117b0,,,
abca6158-463b-407d-b8c4-6c8bae1551e9,,,
dfdfa3c6-3625-41be-a729-b8c99d16929c,,,
befea1b4-b5ca-4b36-b427-b8c4fa70f59b,,,
aaf3f118-2ff7-4ee5-9917-a335d85f6dc9,,,
696d9cf2-defa-4e88-9119-5b9a1dfb9a8a,,,
b483d3b5-629b-4740-a2ce-05b55d9b7cfb,,,
8e94a4e7-d3a3-47ae-a40f-dbcd1e329847,,,
cb93aadf-640c-483f-8ee0-f75ce748732a,,,
12a486e4-3db5-457a-aa32-9eaf4efb081d,,,
f322bf6d-d316-4cdc-a2c0-e9ba61a178e7,,,
92999a72-40c5-47ee-acd3-cdc262a932fc,,,
e3fd1b1c-ba3f-4eb5-93db-974e1098d798,,,
81d8f42c-260a-4c9a-b9ef-75082313d068,,,
39af4922-ce44-4ec3-bf72-a051a7106157,,,
67fe3ab3-be22-492f-82ae-c5760407764f,,Non,disponible
857ca991-c528-4c51-be62-7da64c18f41e,,,
b2858e94-97b0-4828-96c7-cd2bc6503a30,,,
44f8a25e-fc75-4630-a0b7-6460d1aa8849,,,
ab8e620d-ee8c-49f7-b811-2a061b956a04,,Non,disponible
83bc1086-20d2-4238-97b7-180da167860a,,,
3aebc96e-efd4-401b-b507-52be9cb8d282,,2002-12-26,
a5e72542-dd4f-45a8-9218-81ebf1771a74,,,
9e3d8e7e-4ed1-4a84-88b4-acd870dd1c86,,2000-04-01,
59fb6406-05ca-45f0-afa7-26d29bbba1fe,,,
21e64e48-2046-41bb-a3b3-778ea2d35328,,,
24f19030-97a8-4cbf-bc32-8fac7e020fe3,,,
78535f78-b860-4f9f-a701-a964c3641629,,,
7be12f15-e982-48b8-9028-9bd5c2336f12,,,
b1f9f7a1-18f2-458f-91d0-2a1bfb246926,,,
5bcb513d-07b7-4a0d-8758-7aa815ef6a98,,,
a34fc8e3-d25b-4b69-bdc1-dbff2df18f4c,,,
e09766f9-bcc3-4801-ad7e-ca98c217249b,,,
9fdc285c-4ed1-4160-b2d3-f78c0439450a,,,
46fc7fb1-b041-4c43-a818-229ad5e7eb9c,,,
c5668e0a-861b-4e2b-9458-fca7b99e39de,,,
eb2362ff-65c6-4abf-894f-3a33da8bc431,,,
0dfea514-02ae-4614-a5d9-8491dfeffa03,,,
8559cb9c-7017-4a48-9024-e7c157607545,,,
7d61b51f-b49d-44ab-874d-b08782027980,,,
42cbfabf-0752-4947-9b50-b20b3d0e2d50,,,
34d39f2d-243a-4cc0-b722-16c921258d15,,,
e3fef07f-ce30-4c54-b4b1-40427091f126,,,
48d1d645-0727-45a5-b31f-251bef2a993a,,,
b991b198-ffee-4d99-9415-c55c0f302028,,,
16197aa5-5efc-463a-bdbb-b16402cd38ae,,,
a6fcd4ea-c12e-4118-a481-9d2347e9cd1c,,,
2de2e7ab-dc0c-4cb1-9ea9-ac807624e001,"""134 Chemin de l'Etang",,
529e7fef-62c8-4ac6-b917-7d5dc76e8959,,,
c6d98bf3-b3b0-4349-b3bd-3db5ec94acaf,,,
943cf5a3-2155-47b8-b221-fef62ef0eeb3,,,
4718fc2b-d966-4b12-ae00-9b3f0bff639b,,,
f66b359f-d96e-4320-878e-c3cf88791f61,,,
d5aec9f6-4e22-4bb0-98d0-d10e2c8dd8ca,,,
3471ff58-03db-4a28-80fe-7c380013663f,,,
bea67def-8e5c-46c0-a676-4d9445e04bdb,,,
e8ae5ec7-17f0-4236-886c-d2a661fb7e88,,,
912052e6-556c-4bb5-8acc-3dc58955dcfc,,Non,disponible
f9059784-d085-4b26-81e5-8abb09f415b9,,,
c18b8f15-2b23-4efb-90fb-17a88791e602,,,
ee26e439-99be-4ca1-a911-bbec6a97b7fc,,,
f57bf781-a172-41e2-91da-0804f943c103,,,
cff0b9ce-6668-487f-aed4-99ad37d6bdd9,,,
eac267c0-aba0-498b-95f6-c4c898f54c01,,,
2c241c5d-76c1-44b0-96b9-f7d176428c14,,2018-04-15,
7c79e173-31dd-400a-ad5c-68da4b7e623b,,,
0f55b429-b6b2-4dec-a893-9c7e64810495,,,
1a86e31f-f937-4c92-b15c-2c201ada3548,,,
2682eb11-da8c-43dc-9193-415ef40a966c,,,
8020f3de-bf22-45be-bb7b-7b7e51bfdbd5,,,
20d05ba0-1523-4eac-a0c1-b982d1e2bbd3,,,
689188cd-4cea-4a42-9720-6f6655aa180f,,,
02c77568-f570-4d56-95f2-f5ddca534826,"""20 Rue Professeur Benoît Lauras",,
7018786a-7d75-46e8-8179-4064b191f9ca,,,
b6cd8e95-6642-49a5-aaab-5eedd798a34b,,,
b78a6a3e-8135-43fb-8b6a-0397a79c1a86,,,
9265a8f2-782f-40c0-90b7-9c90f7659b22,,,
9d5bd1f1-3af9-4064-aad2-e136b57f4c7a,,,
9e5c1981-198b-4330-9be6-d163a0f8c9e1,,,
1d7fcd7c-eecd-42ec-ad57-f11f8795f3f5,,,
24c8ec80-d2e6-4157-a232-8fbd70fe837b,,,
75b35cd2-e104-4d35-9ae9-0e98b4ab119d,,,
bf620286-7bba-456b-bc8d-9acc185b87e1,,,
14f46530-3d43-4388-9887-bb792d732691,,2009-01-19,
a05c3731-6be5-4abd-bd7f-cf3ba2aad6c4,,,
cf30d30d-bf5a-4494-8188-ddf953c1aac8,,,
3a634889-d1de-4013-8094-0c0fcd983564,,,
47da284a-c826-4d23-9313-514ead7ac1b5,,,
db01e927-9f60-46c1-abc4-7fc67c2b7b4b,,2020-11-27,
576dcba8-fcbb-4fda-abee-ceba4d405a4a,,,
8211c7cb-eeb3-4bca-814b-bb61c02e2589,,,
2d9ebb62-e4d8-4947-ab60-96a0ec8ae9cf,,,
abe2cb98-f0a4-4e90-a14f-9105f2773062,,,
d41e7f14-5482-4d21-a440-0519717e8dfa,,,
526d992a-2483-4685-b642-f93c96d0cc0f,,,
ab00aa0a-1e2b-44c6-9f44-7dd23baa907c,,,
296c1d9c-b832-4f67-b27c-e2c56df92790,,,
5eceb4f2-0a4b-4af2-846a-c2f8bc453c96,Pessac,2015-12-22,
342aacf4-9ff9-46f0-a3e3-c20643864b7f,,,
3ae0f47d-ec8a-45d3-b610-71a3a77bcab1,,,
1df63ed3-e211-4090-9b44-e3f851f569f2,,,
d778fd9d-59ee-4807-8207-533d001660dc,,2016-07-27,
1763328d-9022-4668-a024-a985363e6ec2,https://twitter.com/EisoxCompany,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
242152a7-f658-4c70-9787-1f562db57105,,,
c2c494de-d48f-417b-b8ff-0188bc15f7fd,,,
41b3d1b9-e5bd-4164-96bb-eb82deadc098,,Non,disponible
5120c81a-62d7-4f90-ab4c-0f9a42a66591,,,
494f7e1c-3e9c-4360-96df-3235798afa5b,,,
bfb88f29-f776-4a9b-8de0-7bc500094cf8,,,
a98b3574-dd84-4904-ab79-c5452b5a6a2e,,2003-01-03,
02429cd8-dc09-4531-8c4e-1b75e5db93c6,,,
cffd9cea-27a9-4e33-8b12-e6e66b97187d,,,
66f62571-b4df-447f-ba3c-3bc3a450a7c6,,,
29780f97-4310-485a-a30d-7bbef5ce233d,,,
bda2a71f-73b5-4be7-beb6-d2609b0eb6d7,,,
5a399ccb-3556-4f60-8a4d-63c6496f47d7,,,
bef527de-0201-4e6e-914d-ec625fa8393c,,,
7a26175d-9fc4-4a59-b016-b86c3b7cf00d,,,
00fbf20a-c1ef-4b12-affb-5a0e2e82f993,,,
369a8c0a-3366-4741-892d-ed156c74f416,,2015-09-30,
ffab124b-43f6-4543-aea7-301024adf379,,,
97876a81-a3d9-45f1-a9b3-bc96bebd544a,,,
dffb66b5-6d24-4073-a0a3-062b370610a9,,,
0d920f57-b8e7-4fc0-97cf-ab5ba5399ec8,,,
43b9ef3d-ac89-4bbe-9470-636b052b6290,,,
718d4b93-bc27-4e93-a8da-5ff10158ffca,,,
d803626b-5683-44d6-b598-b025945ddb69,,,
090121c8-8e37-474e-b24d-7d4ea1a337fe,,,
21316daf-f0b9-4e94-be87-3042bb17bf7b,,,
bb1043b6-9c73-4164-b2ad-63fd5a99c97c,,2000-05-25,
4dbbce7a-e4d6-4af5-b07a-d48349d833e6,,,
4d551118-5bcd-4050-bbe6-706d15a51fcf,,,
f19456ef-f65f-4351-9fa9-11cbe34e72cc,,,
5edc0afb-afd1-4ea4-a92f-2c387e458fea,,,
59f1c594-deaf-4a2a-9bfa-24d92a85db24,,,
6f25bbbe-eba4-4e00-b614-1a75bb030b13,,,
d678975f-3165-4a2b-ae7a-11305be4779a,,,
ce29521b-b7e3-4331-88b5-4dcb95ca32a5,,,
b63317a8-a37d-4db6-b807-a121c7adde2b,,,
6876a8fe-39a8-49de-a3e8-1c5cecdb2b51,,,
acffce93-23ae-4856-a7c2-b7e6a9fc1ac6,,,
e66fcd33-ca8b-4587-b17a-fa145ccff50c,,,
a16b2b71-270a-4310-89f9-5db0e868d506,,,
42172481-ae23-47d9-bf23-22b94b302775,,,
34533903-719b-4016-a00e-8350519a333e,,,
2d51ef38-7c39-4c51-945c-52bfb53cbc8b,,,
b26926e3-a417-4ac1-80df-0fa143a70780,,,
dc46cdd4-17c8-45bf-a533-5b3e0a251494,,,
9adf6f03-d500-4241-97a1-2a6cdd01564d,,,
a473ee60-dba0-4c6a-8bf8-d127e04d4392,,2023-06-23,
90f504be-b9e8-4b43-ac0f-32b435e95d6f,,,
c68b8c28-e33e-412a-a9e9-ef38ab2c4b2b,,,
5b82a8bd-fc4a-45dc-887e-fc8f2e4b951a,"24 Rue du Pré Saint-Gervais, Pantin",2016-12-12,
d8dcc37c-2105-4ddd-8251-84e177c1444a,https://www.facebook.com/people/Elhyte/61570005584085/,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
a8ae01ad-5eab-44a7-8730-134b98788b5b,,,
cd97e315-0105-4175-b274-f644f0a4101e,,,
c458d531-41ca-4738-9e5b-e21b506b291b,,,
3d69f06e-efbb-4366-9de9-4b584f97bcde,,,
5790bc76-f196-4648-97a7-7586bf1f0133,,,
b27a4fe8-a751-47be-84a6-1c3e9885ddec,,,
27130794-5cda-4f80-9cc7-f3879d4180f1,,2002-04-11,
0428d26d-fb86-4f73-aa88-c723bd82cc37,,,
39797420-5f47-4f26-bcfd-07ad14cb781c,,,
6106227f-801b-4e92-8559-56c52165fc76,,2014-06-01,
213406cc-9328-4115-a2b6-046700e72e27,,,
88c40702-1ea0-45be-a964-93632fb25a8b,,,
37376f8a-0f93-4df7-9d57-a1d2cac89ec0,https://www.linkedin.com/company/iv-s---interactivity-video-and-systems/mycompany/?viewAsMember=true,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
1caf3a75-13bc-4e14-92ce-6cca5406ffcd,,,
b2ff72cb-cc03-4a84-98a0-5798079ede59,,,
0f08e673-a9f8-452f-95de-aeae6dcc9a09,,,
1a03c520-05b0-471d-96c0-aad4234121be,,,
0d77fb40-c225-4472-bf12-92ab6ae8bbb5,,1990-11-20,
17348b11-27d2-42ed-9c5b-add673514be9,,,
d76c3069-69d2-4fd6-8439-822ee4a084e7,,2003-06-02,
28d5b693-ff96-41a5-96d9-72b56816a252,,,
167f4576-e508-4d1d-963b-710db87b0a68,,,
83978325-25dd-4136-a076-419f1b9c54af,,,
15c51134-e337-424c-8eb2-07d37c62089b,,,
9a37f659-5bf2-4e4c-a80f-1daad5a39f9e,,,
fd7d737e-80a0-40d8-8547-d1a551fb6df5,,,
ebfa6e44-e7d6-4315-af28-9d64f702384f,,,
e2afb0cb-e1ba-4af7-8c93-9d5e78546821,,,
3499b7fb-79bf-4a6a-b704-6b3ccaccddbd,,,
3495956e-49cd-4f24-8fbb-2ec950be9652,,,
b20c13ad-de91-44a2-bca2-a1ab5284fc53,,,
00079b2e-5b38-4dcb-a600-3533f3241238,"""1A Avenue des langories ZAC de Lautagne",,
92ab201c-717a-4893-86d7-3979d9b6a098,,,
d8fd73fe-2826-4bf7-9d23-f21313785c1c,,,
e2c16879-ee3e-4beb-992a-08da681ddab7,,,
7d816881-63d5-4520-8347-0896423e06b9,,,
3d0960f3-b70f-474c-a7f5-577f0fa7b189,,,
65827e80-5c34-4a65-9f66-acc17255c51c,,,
9d6788a5-3d31-40cb-8a05-d1508c1c03a5,,,
0c283033-0a70-4723-b8fd-ce3bdb198e61,,,
9d51cabb-a104-4b06-9aa1-1d2545c54700,"""1 Chemin de Nely",,
ee9f6e1f-d27c-4e9f-aa90-845decb43e20,,,
b1fe0b58-7964-4726-adc0-fe021789b27c,,,
88bcd28d-f68d-4242-8f42-2319bce5bca8,,,
c296e828-f7e9-4247-b4e0-1e426845781e,,,
f0357226-11ea-4e82-9c7d-6094767a21d4,,,
f09bcf6c-3759-478a-b2e6-cb7e40372a69,,,
0ab39e06-4382-4992-8d1d-0b8b62edbbb9,,,
f6baf29e-b90a-4aed-b09e-164077daa76d,,,
bd2cb2d4-03cf-4d3f-9600-01c082bbb767,,,
61792767-9109-48b5-b184-86bb8f33af06,,,
af5cd385-d852-41d7-a392-cda7f73ab3e2,,,
ef0f593e-7f79-40dd-b5bb-b841d26b8aaf,,,
f793030e-3204-42ed-af4a-610f17e09cda,,,
9192c52e-f6d1-4449-9d91-dfbfd39b5322,,,
c866b999-53ed-414d-b564-483661e01c3f,,,
5ed43814-fc46-4a5c-9ff4-d8548aeffcaf,,,
573a76a9-a300-410e-9bc9-7f977627798c,,,
537737e2-b666-40fd-8ee4-01390e6a49a0,,,
27f19a6f-fd2b-43c4-965b-2be827083f05,,,
b28d2808-dace-4c5b-97a3-62ae6dc5c104,,,
0845586d-8dd7-4a08-a343-1df7d5be2ad8,,,
5587478c-cc77-4ba4-9884-5997e9cc5518,,,
605d64db-8095-492c-8a26-be33de625f80,,,
9a35453c-08c9-4a55-b631-b011fe54e80b,,,
f1cb9673-4c16-4f4f-b33e-a80690e12d19,,,
9af39af9-d2a7-494f-8800-867f8600a5a7,"""15 Avenue de Norvège",,
5cf9a416-4e79-4807-bfa9-45ac4d3837fa,,,
162c48e6-6624-48b3-8603-f0a89cfcd07b,,,
3fa384fb-ec0f-48f2-b950-9cccc88e00a0,,,
7adf9711-7dae-4456-a0fb-e2e532a15202,,,
8a8dff42-2405-4b32-bb0e-128814064872,,,
211d0bc1-f791-492e-9123-1b0dbcaedd1a,,,
9722d2c4-147e-4b8d-b0a1-80c474b5c016,,,
a93c313f-0172-4235-a738-1b372cc9a378,,,
540af3bc-4718-454a-8643-966580f36ee2,,,
7521a8c4-a9f3-46f7-a306-de7ecc6e326c,,,
a9c341b6-26b2-4948-bfaf-350704cfaedc,,,
2b9608c9-f812-4416-a000-fdf72eac3c8e,"""Les Papeteries – Image Factory",,
a8deae5d-d5e8-453e-a803-3e8f0bbae42a,,,
a904e1d8-59fb-49c5-9935-05f4cce70ed2,,,
d42b5db5-f126-4c92-9b0a-c40d5121e8b4,,,
0fb3911a-85eb-4424-b151-c989c4cf722d,https://twitter.com/emova_me,,
4645c7e5-c677-4833-9c6c-ef7f0fa2ac8e,,,
56be9fac-99db-42aa-8230-fdac28f0d653,,,
29d55061-cb5b-430d-b648-4109a6c7eb12,,,
1685d276-2d09-4597-8496-7041b68e5f29,,,
c36f9895-fadc-466c-95e4-10eb1e965a78,,,
f7d79f72-2593-4300-896a-289395db8428,,,
3bab93dd-2192-46f9-834d-2bc57e35593e,,,
9b0e6b16-6992-4a75-b39a-b40e83929657,,,
9db9b027-1d4b-4562-8bfd-bee5777db2c8,,,
8b5d62e6-ba7b-4fa8-9ced-a5560898e1d1,,,
a2d1740b-e8b3-4523-9d66-312965348461,,Non,disponible
